,L/2,density,probability_of_spread,south_wind_speed,west_wind_speed,big-jumps,percentage-burned
426,450.0,40.0,45.0,0.0,0.0,false,1.2479695733132603
427,450.0,50.0,45.0,0.0,0.0,false,1.1839242288493537
428,450.0,60.0,45.0,0.0,0.0,false,1.1738148984198644
429,450.0,70.0,45.0,0.0,0.0,false,1.0814740764302266
430,450.0,80.0,45.0,0.0,0.0,false,1.4101900171294268
431,450.0,90.0,45.0,0.0,0.0,false,1.8137505960475426
432,450.0,10.0,46.0,0.0,0.0,false,4.2932103673079975
433,450.0,20.0,46.0,0.0,0.0,false,2.1567847194588143
434,450.0,30.0,46.0,0.0,0.0,false,1.6921106010462261
435,450.0,40.0,46.0,0.0,0.0,false,1.2335853561480303
436,450.0,50.0,46.0,0.0,0.0,false,1.1077219457376786
437,450.0,60.0,46.0,0.0,0.0,false,1.1911993872322442
438,450.0,70.0,46.0,0.0,0.0,false,1.1386149887277117
439,450.0,80.0,46.0,0.0,0.0,false,1.4261175248671754
440,450.0,90.0,46.0,0.0,0.0,false,1.9361015566823871
441,450.0,10.0,47.0,0.0,0.0,false,4.048328887494116
442,450.0,20.0,47.0,0.0,0.0,false,2.2302446851183313
443,450.0,30.0,47.0,0.0,0.0,false,1.6971416561580497
444,450.0,40.0,47.0,0.0,0.0,false,1.2167787383925712
445,450.0,50.0,47.0,0.0,0.0,false,1.1147206828460412
446,450.0,60.0,47.0,0.0,0.0,false,1.1166945840312674
447,450.0,70.0,47.0,0.0,0.0,false,1.1823670121881764
448,450.0,80.0,47.0,0.0,0.0,false,1.4276327578997672
449,450.0,90.0,47.0,0.0,0.0,false,2.1266808209483368
450,450.0,10.0,48.0,0.0,0.0,false,4.1920850930705456
451,450.0,20.0,48.0,0.0,0.0,false,2.2703401470469418
452,450.0,30.0,48.0,0.0,0.0,false,1.6141836464673196
453,450.0,40.0,48.0,0.0,0.0,false,1.284976582202474
454,450.0,50.0,48.0,0.0,0.0,false,1.1636828644501278
455,450.0,60.0,48.0,0.0,0.0,false,1.1916478255087113
456,450.0,70.0,48.0,0.0,0.0,false,1.2759495965914243
457,450.0,80.0,48.0,0.0,0.0,false,1.409602041630114
458,450.0,90.0,48.0,0.0,0.0,false,3.8654271801682163
459,450.0,10.0,49.0,0.0,0.0,false,4.201680672268908
460,450.0,20.0,49.0,0.0,0.0,false,2.1942562116811875
461,450.0,30.0,49.0,0.0,0.0,false,1.613934164269735
462,450.0,40.0,49.0,0.0,0.0,false,1.324318950089481
463,450.0,50.0,49.0,0.0,0.0,false,1.146898595049221
464,450.0,60.0,49.0,0.0,0.0,false,1.0321524734702496
465,450.0,70.0,49.0,0.0,0.0,false,1.2796660162454054
466,450.0,80.0,49.0,0.0,0.0,false,1.4056144828136214
467,450.0,90.0,49.0,0.0,0.0,false,2.41401296447168
468,450.0,10.0,50.0,0.0,0.0,false,4.193239795918367
469,450.0,20.0,50.0,0.0,0.0,false,2.3253923083177495
470,450.0,30.0,50.0,0.0,0.0,false,1.606553888711565
471,450.0,40.0,50.0,0.0,0.0,false,1.4213076029947551
472,450.0,50.0,50.0,0.0,0.0,false,1.1935916257100914
473,450.0,60.0,50.0,0.0,0.0,false,1.1882343580086465
474,450.0,70.0,50.0,0.0,0.0,false,1.388825748965768
475,450.0,80.0,50.0,0.0,0.0,false,1.391100143289285
476,450.0,90.0,50.0,0.0,0.0,false,3.2248347715151406
477,450.0,10.0,51.0,0.0,0.0,false,4.364171297809741
478,450.0,20.0,51.0,0.0,0.0,false,2.1222679759265124
479,450.0,30.0,51.0,0.0,0.0,false,1.5641569459172853
480,450.0,40.0,51.0,0.0,0.0,false,1.3155287870983081
481,450.0,50.0,51.0,0.0,0.0,false,1.2168001016647605
482,450.0,60.0,51.0,0.0,0.0,false,1.255862014148319
483,450.0,70.0,51.0,0.0,0.0,false,1.2419240691276854
484,450.0,80.0,51.0,0.0,0.0,false,1.5103938948288882
485,450.0,90.0,51.0,0.0,0.0,false,3.3398786463585064
486,450.0,10.0,52.0,0.0,0.0,false,4.281590763309814
487,450.0,20.0,52.0,0.0,0.0,false,2.312138728323699
488,450.0,30.0,52.0,0.0,0.0,false,1.6225993509602596
489,450.0,40.0,52.0,0.0,0.0,false,1.3564041368337312
490,450.0,50.0,52.0,0.0,0.0,false,1.2039705411463337
491,450.0,60.0,52.0,0.0,0.0,false,1.3945071322120501
492,450.0,70.0,52.0,0.0,0.0,false,1.1529084736494337
493,450.0,80.0,52.0,0.0,0.0,false,2.2214260121820137
494,450.0,90.0,52.0,0.0,0.0,false,3.120135842648932
495,450.0,10.0,53.0,0.0,0.0,false,4.251892414237397
496,450.0,20.0,53.0,0.0,0.0,false,2.295918367346939
497,450.0,30.0,53.0,0.0,0.0,false,1.6304347826086956
498,450.0,40.0,53.0,0.0,0.0,false,1.384332239737537
499,450.0,50.0,53.0,0.0,0.0,false,1.1728709841917389
500,450.0,60.0,53.0,0.0,0.0,false,1.2595531648603306
501,450.0,70.0,53.0,0.0,0.0,false,1.5634971282705807
502,450.0,80.0,53.0,0.0,0.0,false,2.2740885676636187
503,450.0,90.0,53.0,0.0,0.0,false,5.441719852200202
504,450.0,10.0,54.0,0.0,0.0,false,4.160050809780882
505,450.0,20.0,54.0,0.0,0.0,false,2.2019801980198017
506,450.0,30.0,54.0,0.0,0.0,false,1.5659836500690094
507,450.0,40.0,54.0,0.0,0.0,false,1.3753398368782983
508,450.0,50.0,54.0,0.0,0.0,false,1.269962218623996
509,450.0,60.0,54.0,0.0,0.0,false,1.1836043001641687
510,450.0,70.0,54.0,0.0,0.0,false,1.2673808981080465
511,450.0,80.0,54.0,0.0,0.0,false,2.067358441713637
512,450.0,90.0,54.0,0.0,0.0,false,10.439920046698388
513,450.0,10.0,55.0,0.0,0.0,false,4.327910282735744
514,450.0,20.0,55.0,0.0,0.0,false,2.274353876739563
515,450.0,30.0,55.0,0.0,0.0,false,1.58052789631737
516,450.0,40.0,55.0,0.0,0.0,false,1.295613930821348
517,450.0,50.0,55.0,0.0,0.0,false,1.2268768673320196
518,450.0,60.0,55.0,0.0,0.0,false,1.2583982083822118
519,450.0,70.0,55.0,0.0,0.0,false,1.3432155074116305
520,450.0,80.0,55.0,0.0,0.0,false,3.5343573805112265
521,450.0,90.0,55.0,0.0,0.0,false,5.247575655503749
522,450.0,10.0,56.0,0.0,0.0,false,4.0943897483981875
523,450.0,20.0,56.0,0.0,0.0,false,2.2786037491919844
524,450.0,30.0,56.0,0.0,0.0,false,1.60404779847131
525,450.0,40.0,56.0,0.0,0.0,false,1.3350921373466043
526,450.0,50.0,56.0,0.0,0.0,false,1.2805477194205839
527,450.0,60.0,56.0,0.0,0.0,false,1.4252033166441496
528,450.0,70.0,56.0,0.0,0.0,false,1.7678148350646985
529,450.0,80.0,56.0,0.0,0.0,false,2.675085650545773
530,450.0,90.0,56.0,0.0,0.0,false,17.86833855799373
531,450.0,10.0,57.0,0.0,0.0,false,4.319897221776136
532,450.0,20.0,57.0,0.0,0.0,false,2.369439071566731
533,450.0,30.0,57.0,0.0,0.0,false,1.6359037830274985
534,450.0,40.0,57.0,0.0,0.0,false,1.349527665317139
535,450.0,50.0,57.0,0.0,0.0,false,1.2717988245495713
536,450.0,60.0,57.0,0.0,0.0,false,1.4251655629139073
537,450.0,70.0,57.0,0.0,0.0,false,1.3555312954876273
538,450.0,80.0,57.0,0.0,0.0,false,2.3520998053160636
539,450.0,90.0,57.0,0.0,0.0,false,30.453235247307646
540,450.0,10.0,58.0,0.0,0.0,false,4.117368670137245
541,450.0,20.0,58.0,0.0,0.0,false,2.399872854418309
542,450.0,30.0,58.0,0.0,0.0,false,1.6644367139416645
543,450.0,40.0,58.0,0.0,0.0,false,1.3976573357157038
544,450.0,50.0,58.0,0.0,0.0,false,1.2506380806533945
545,450.0,60.0,58.0,0.0,0.0,false,1.2977342835868524
546,450.0,70.0,58.0,0.0,0.0,false,2.082379862700229
547,450.0,80.0,58.0,0.0,0.0,false,3.1731496595931046
548,450.0,90.0,58.0,0.0,0.0,false,53.39637342399774
549,450.0,10.0,59.0,0.0,0.0,false,4.26662373208823
550,450.0,20.0,59.0,0.0,0.0,false,2.3399310842214924
551,450.0,30.0,59.0,0.0,0.0,false,1.725320529731441
552,450.0,40.0,59.0,0.0,0.0,false,1.5779482717709403
553,450.0,50.0,59.0,0.0,0.0,false,1.3347383210396908
554,450.0,60.0,59.0,0.0,0.0,false,1.4580350988812896
555,450.0,70.0,59.0,0.0,0.0,false,2.6283994802471105
556,450.0,80.0,59.0,0.0,0.0,false,4.798761609907121
557,450.0,90.0,59.0,0.0,0.0,false,73.54235520757851
558,450.0,10.0,60.0,0.0,0.0,false,4.331663164700178
559,450.0,20.0,60.0,0.0,0.0,false,2.3329630217425805
560,450.0,30.0,60.0,0.0,0.0,false,1.826677994902294
561,450.0,40.0,60.0,0.0,0.0,false,1.3995773356194425
562,450.0,50.0,60.0,0.0,0.0,false,1.3877447563525758
563,450.0,60.0,60.0,0.0,0.0,false,1.6298577192609895
564,450.0,70.0,60.0,0.0,0.0,false,1.4928090296741308
565,450.0,80.0,60.0,0.0,0.0,false,5.694846669575911
566,450.0,90.0,60.0,0.0,0.0,false,82.06627335994631
