L/2,density,probability_of_spread,south_wind_speed,west_wind_speed,big-jumps,percentage-burned
450,68,20,0,0,FALSE,0.664129895
450,69,20,0,0,FALSE,0.70745964
450,70,20,0,0,FALSE,0.700541327
450,50,40,0,0,FALSE,1.136363636
450,51,40,0,0,FALSE,1.026668336
450,52,40,0,0,FALSE,1.113804425
450,53,40,0,0,FALSE,1.06993425
450,54,40,0,0,FALSE,1.036315323
450,55,40,0,0,FALSE,1.03872676
450,56,40,0,0,FALSE,0.984564749
450,57,40,0,0,FALSE,0.988771577
450,58,40,0,0,FALSE,1.105624143
450,59,40,0,0,FALSE,0.958596225
450,60,40,0,0,FALSE,1.147532274
450,61,40,0,0,FALSE,1.002276712
450,62,40,0,0,FALSE,0.98907626
450,63,40,0,0,FALSE,0.984212124
450,64,40,0,0,FALSE,0.950285086
450,65,40,0,0,FALSE,0.874399922
450,66,40,0,0,FALSE,0.943011398
450,67,40,0,0,FALSE,0.96981481
450,68,40,0,0,FALSE,0.967877683
450,69,40,0,0,FALSE,0.878771104
450,70,40,0,0,FALSE,0.866364925
450,50,60,0,0,FALSE,1.284021774
450,51,60,0,0,FALSE,1.335260297
450,52,60,0,0,FALSE,1.463295169
450,53,60,0,0,FALSE,1.436928154
450,54,60,0,0,FALSE,1.511987057
450,55,60,0,0,FALSE,1.503846376
450,56,60,0,0,FALSE,1.409129572
450,57,60,0,0,FALSE,1.573944646
450,58,60,0,0,FALSE,1.430375577
450,59,60,0,0,FALSE,1.411605938
450,60,60,0,0,FALSE,1.569703915
450,61,60,0,0,FALSE,1.397633167
450,62,60,0,0,FALSE,1.914584025
450,63,60,0,0,FALSE,1.48673376
450,64,60,0,0,FALSE,1.533681332
450,65,60,0,0,FALSE,1.542907524
450,66,60,0,0,FALSE,1.665943392
450,67,60,0,0,FALSE,1.842734226
450,68,60,0,0,FALSE,1.577729472
450,69,60,0,0,FALSE,1.99054319
450,70,60,0,0,FALSE,1.705581904
450,50,80,0,0,FALSE,2.001083389
450,51,80,0,0,FALSE,2.15033599
450,52,80,0,0,FALSE,1.98489158
450,53,80,0,0,FALSE,1.861943688
450,54,80,0,0,FALSE,2.338389044
450,55,80,0,0,FALSE,2.194711817
450,56,80,0,0,FALSE,2.939333523
450,57,80,0,0,FALSE,2.322587867
450,58,80,0,0,FALSE,2.807190347
450,59,80,0,0,FALSE,2.172327146
450,60,80,0,0,FALSE,2.130602474
450,61,80,0,0,FALSE,3.193846956
450,62,80,0,0,FALSE,2.555309164
450,63,80,0,0,FALSE,3.824929121
450,64,80,0,0,FALSE,5.338548154
450,65,80,0,0,FALSE,8.552969679
450,66,80,0,0,FALSE,11.98682394
450,67,80,0,0,FALSE,5.398223733
450,68,80,0,0,FALSE,13.67946672
450,69,80,0,0,FALSE,22.12881262
450,70,80,0,0,FALSE,58.66784999
450,50,100,0,0,FALSE,2.766242893
450,51,100,0,0,FALSE,2.189325088
450,52,100,0,0,FALSE,3.984796469
450,53,100,0,0,FALSE,3.80229287
450,54,100,0,0,FALSE,5.154700398
450,55,100,0,0,FALSE,5.738440603
450,56,100,0,0,FALSE,7.599259997
450,57,100,0,0,FALSE,8.515984923
450,58,100,0,0,FALSE,19.44840834
450,59,100,0,0,FALSE,35.75741167
450,60,100,0,0,FALSE,69.50098315
450,61,100,0,0,FALSE,84.09666884
450,62,100,0,0,FALSE,87.75872722
450,63,100,0,0,FALSE,92.59829017
450,64,100,0,0,FALSE,92.19658927
450,65,100,0,0,FALSE,95.27084914
450,66,100,0,0,FALSE,96.18355512
450,67,100,0,0,FALSE,97.2129981
450,68,100,0,0,FALSE,97.28802406
450,69,100,0,0,FALSE,98.36650525
450,70,100,0,0,FALSE,98.99100082
450,50,20,0,0,FALSE,0.885773459
450,51,20,0,0,FALSE,0.907503274
450,52,20,0,0,FALSE,0.863097971
450,53,20,0,0,FALSE,0.851449275
450,54,20,0,0,FALSE,0.818950335
450,55,20,0,0,FALSE,0.832872244
450,56,20,0,0,FALSE,0.786279984
450,57,20,0,0,FALSE,0.860932724
450,58,20,0,0,FALSE,0.785528572
450,59,20,0,0,FALSE,0.78061693
450,60,20,0,0,FALSE,0.78112588
450,61,20,0,0,FALSE,0.827575336
450,62,20,0,0,FALSE,0.808625337
450,63,20,0,0,FALSE,0.716909436
450,64,20,0,0,FALSE,0.75625653
450,65,20,0,0,FALSE,0.730714531
450,66,20,0,0,FALSE,0.729891841
450,67,20,0,0,FALSE,0.691975471
450,68,20,0,0,FALSE,0.686751805
450,69,20,0,0,FALSE,0.704225352
450,70,20,0,0,FALSE,0.717490832
450,50,40,0,0,FALSE,1.092896175
450,51,40,0,0,FALSE,1.036934933
450,52,40,0,0,FALSE,1.180691855
450,53,40,0,0,FALSE,1.112249819
450,54,40,0,0,FALSE,1.05390565
450,55,40,0,0,FALSE,1.00435799
450,56,40,0,0,FALSE,1.158323298
450,57,40,0,0,FALSE,0.957773458
450,58,40,0,0,FALSE,1.043645876
450,59,40,0,0,FALSE,1.011163242
450,60,40,0,0,FALSE,0.958125384
450,61,40,0,0,FALSE,1.051970482
450,62,40,0,0,FALSE,0.977635618
450,63,40,0,0,FALSE,0.915412821
450,64,40,0,0,FALSE,0.877781922
450,65,40,0,0,FALSE,0.952450729
450,66,40,0,0,FALSE,0.830195965
450,67,40,0,0,FALSE,1.098901099
450,68,40,0,0,FALSE,0.941804892
450,69,40,0,0,FALSE,0.93287037
450,70,40,0,0,FALSE,1.182714524
450,50,60,0,0,FALSE,1.495101158
450,51,60,0,0,FALSE,1.408758668
450,52,60,0,0,FALSE,1.349523517
450,53,60,0,0,FALSE,1.530057943
450,54,60,0,0,FALSE,1.315673549
450,55,60,0,0,FALSE,1.390328152
450,56,60,0,0,FALSE,1.548401787
450,57,60,0,0,FALSE,1.396546416
450,58,60,0,0,FALSE,1.3942744
450,59,60,0,0,FALSE,1.821758698
450,60,60,0,0,FALSE,1.428877234
450,61,60,0,0,FALSE,1.340308141
450,62,60,0,0,FALSE,1.530166881
450,63,60,0,0,FALSE,1.588342073
450,64,60,0,0,FALSE,1.553189898
450,65,60,0,0,FALSE,1.670392297
450,66,60,0,0,FALSE,1.426781066
450,67,60,0,0,FALSE,1.782310332
450,68,60,0,0,FALSE,1.811856452
450,69,60,0,0,FALSE,1.65549862
450,70,60,0,0,FALSE,1.811246631
450,50,80,0,0,FALSE,2.00934728
450,51,80,0,0,FALSE,1.841293579
450,52,80,0,0,FALSE,1.997247286
450,53,80,0,0,FALSE,2.163763692
450,54,80,0,0,FALSE,2.14850667
450,55,80,0,0,FALSE,2.167630058
450,56,80,0,0,FALSE,2.29422761
450,57,80,0,0,FALSE,2.368376693
450,58,80,0,0,FALSE,3.090708575
450,59,80,0,0,FALSE,2.787446971
450,60,80,0,0,FALSE,2.693202241
450,61,80,0,0,FALSE,2.887419288
450,62,80,0,0,FALSE,3.297916025
450,63,80,0,0,FALSE,4.40692553
450,64,80,0,0,FALSE,3.631744134
450,65,80,0,0,FALSE,7.868796321
450,66,80,0,0,FALSE,6.721164776
450,67,80,0,0,FALSE,6.521221926
450,68,80,0,0,FALSE,6.613409549
450,69,80,0,0,FALSE,11.19123561
450,70,80,0,0,FALSE,12.26669101
450,50,100,0,0,FALSE,3.053922821
450,51,100,0,0,FALSE,3.102997071
450,52,100,0,0,FALSE,4.239904625
450,53,100,0,0,FALSE,4.296429643
450,54,100,0,0,FALSE,6.805539117
450,55,100,0,0,FALSE,5.56153779
450,56,100,0,0,FALSE,14.36049158
450,57,100,0,0,FALSE,13.95518207
450,58,100,0,0,FALSE,26.74752721
450,59,100,0,0,FALSE,54.25406045
450,60,100,0,0,FALSE,74.22447679
450,61,100,0,0,FALSE,84.61538462
450,62,100,0,0,FALSE,87.93395211
450,63,100,0,0,FALSE,90.6514009
450,64,100,0,0,FALSE,93.02118172
450,65,100,0,0,FALSE,95.71299529
450,66,100,0,0,FALSE,96.15533511
450,67,100,0,0,FALSE,96.58725815
450,68,100,0,0,FALSE,97.60637056
450,69,100,0,0,FALSE,98.50618963
450,70,100,0,0,FALSE,99.02232732
450,50,20,0,0,FALSE,0.888746803
450,51,20,0,0,FALSE,0.901993717
450,52,20,0,0,FALSE,0.878680438
450,53,20,0,0,FALSE,0.858420989
450,54,20,0,0,FALSE,0.923937031
450,55,20,0,0,FALSE,0.862967682
450,56,20,0,0,FALSE,0.850189724
450,57,20,0,0,FALSE,0.850956273
450,58,20,0,0,FALSE,0.806341022
450,59,20,0,0,FALSE,0.811849781
450,60,20,0,0,FALSE,0.765238574
450,61,20,0,0,FALSE,0.75731857
450,62,20,0,0,FALSE,0.727309977
450,63,20,0,0,FALSE,0.77899742
450,64,20,0,0,FALSE,0.709536568
450,65,20,0,0,FALSE,0.748049903
450,66,20,0,0,FALSE,0.728831207
450,67,20,0,0,FALSE,0.701445691
450,68,20,0,0,FALSE,0.732918091
450,69,20,0,0,FALSE,0.699719192
450,70,20,0,0,FALSE,0.68593045
450,50,40,0,0,FALSE,1.095872853
450,51,40,0,0,FALSE,1.129504014
450,52,40,0,0,FALSE,1.103712487
450,53,40,0,0,FALSE,1.065206271
450,54,40,0,0,FALSE,1.093383249
450,55,40,0,0,FALSE,1.088376143
450,56,40,0,0,FALSE,1.117000057
450,57,40,0,0,FALSE,1.011500624
450,58,40,0,0,FALSE,1.08898911
450,59,40,0,0,FALSE,0.997304582
450,60,40,0,0,FALSE,1.035734153
450,61,40,0,0,FALSE,1.039870408
450,62,40,0,0,FALSE,1.016453194
450,63,40,0,0,FALSE,0.872432158
450,64,40,0,0,FALSE,0.985957574
450,65,40,0,0,FALSE,0.959781735
450,66,40,0,0,FALSE,1.069299283
450,67,40,0,0,FALSE,1.132291816
450,68,40,0,0,FALSE,0.879223664
450,69,40,0,0,FALSE,1.110213503
450,70,40,0,0,FALSE,1.055546728
450,50,60,0,0,FALSE,1.30199147
450,51,60,0,0,FALSE,1.400902595
450,52,60,0,0,FALSE,1.376146789
450,53,60,0,0,FALSE,1.312462372
450,54,60,0,0,FALSE,1.313967534
450,55,60,0,0,FALSE,1.304196615
450,56,60,0,0,FALSE,1.743472678
450,57,60,0,0,FALSE,1.381846548
450,58,60,0,0,FALSE,1.389384662
450,59,60,0,0,FALSE,1.548087815
450,60,60,0,0,FALSE,1.507551026
450,61,60,0,0,FALSE,1.582319864
450,62,60,0,0,FALSE,1.355166573
450,63,60,0,0,FALSE,1.316189126
450,64,60,0,0,FALSE,1.531864264
450,65,60,0,0,FALSE,1.423277956
450,66,60,0,0,FALSE,1.53361599
450,67,60,0,0,FALSE,1.885628899
450,68,60,0,0,FALSE,1.624227673
450,69,60,0,0,FALSE,2.015775635
450,70,60,0,0,FALSE,1.606434854
450,50,80,0,0,FALSE,2.032092385
450,51,80,0,0,FALSE,2.025586354
450,52,80,0,0,FALSE,2.058922507
450,53,80,0,0,FALSE,1.997840173
450,54,80,0,0,FALSE,1.907060243
450,55,80,0,0,FALSE,1.963168867
450,56,80,0,0,FALSE,2.876916038
450,57,80,0,0,FALSE,2.903486976
450,58,80,0,0,FALSE,2.03542744
450,59,80,0,0,FALSE,2.782239403
450,60,80,0,0,FALSE,3.945412065
450,61,80,0,0,FALSE,3.400333264
450,62,80,0,0,FALSE,4.227118037
450,63,80,0,0,FALSE,3.17940191
450,64,80,0,0,FALSE,6.577114428
450,65,80,0,0,FALSE,5.928436356
450,66,80,0,0,FALSE,5.454281357
450,67,80,0,0,FALSE,8.634938729
450,68,80,0,0,FALSE,12.29896594
450,69,80,0,0,FALSE,15.25615821
450,70,80,0,0,FALSE,65.03301341
450,50,100,0,0,FALSE,2.599057205
450,51,100,0,0,FALSE,4.864612512
450,52,100,0,0,FALSE,4.12880405
450,53,100,0,0,FALSE,4.14930241
450,54,100,0,0,FALSE,5.374919008
450,55,100,0,0,FALSE,6.638716206
450,56,100,0,0,FALSE,10.32182995
450,57,100,0,0,FALSE,5.445350916
450,58,100,0,0,FALSE,51.52040507
450,59,100,0,0,FALSE,6.549335633
450,60,100,0,0,FALSE,72.10202567
450,61,100,0,0,FALSE,84.52669745
450,62,100,0,0,FALSE,87.46234067
450,63,100,0,0,FALSE,90.1947871
450,64,100,0,0,FALSE,94.26726378
450,65,100,0,0,FALSE,95.66404916
450,66,100,0,0,FALSE,96.93921748
450,67,100,0,0,FALSE,97.16000759
450,68,100,0,0,FALSE,97.83464109
450,69,100,0,0,FALSE,98.19890549
450,70,100,0,0,FALSE,98.5955248
450,50,100,0,0,FALSE,4.579591576
450,51,100,0,0,FALSE,3.861534616
450,52,100,0,0,FALSE,3.33628941
450,53,100,0,0,FALSE,3.159443794
450,54,100,0,0,FALSE,4.884727498
450,55,100,0,0,FALSE,6.969337233
450,56,100,0,0,FALSE,8.371881829
450,57,100,0,0,FALSE,7.952665377
450,58,100,0,0,FALSE,18.80505553
450,59,100,0,0,FALSE,62.91666667
450,60,100,0,0,FALSE,68.83158399
450,61,100,0,0,FALSE,83.34847737
450,62,100,0,0,FALSE,81.65333056
450,63,100,0,0,FALSE,90.53735654
450,64,100,0,0,FALSE,93.64806653
450,65,100,0,0,FALSE,95.50979481
450,66,100,0,0,FALSE,96.20873681
450,67,100,0,0,FALSE,96.91955011
450,68,100,0,0,FALSE,97.55286795
450,69,100,0,0,FALSE,98.1047266
450,70,100,0,0,FALSE,98.47599117
450,50,100,0,0,TRUE,3.953939625
450,51,100,0,0,TRUE,4.184245325
450,52,100,0,0,TRUE,5.911646096
450,53,100,0,0,TRUE,7.928156749
450,54,100,0,0,TRUE,4.706401766
450,55,100,0,0,TRUE,5.879287885
450,56,100,0,0,TRUE,4.700550155
450,57,100,0,0,TRUE,12.87048429
450,58,100,0,0,TRUE,35.65040873
450,59,100,0,0,TRUE,58.45405405
450,60,100,0,0,TRUE,76.67659416
450,61,100,0,0,TRUE,81.34050367
450,62,100,0,0,TRUE,78.5868015
450,63,100,0,0,TRUE,90.95366883
450,64,100,0,0,TRUE,93.02296524
450,65,100,0,0,TRUE,94.50903281
450,66,100,0,0,TRUE,95.16211046
450,67,100,0,0,TRUE,96.90382553
450,68,100,0,0,TRUE,97.20759684
450,69,100,0,0,TRUE,98.19888557
450,70,100,0,0,TRUE,98.66105933
450,50,100,0,0,FALSE,2.662144434
450,51,100,0,0,FALSE,3.808127748
450,52,100,0,0,FALSE,3.643439358
450,53,100,0,0,FALSE,4.669809904
450,54,100,0,0,FALSE,4.00738202
450,55,100,0,0,FALSE,6.119968749
450,56,100,0,0,FALSE,10.98938818
450,57,100,0,0,FALSE,17.37658122
450,58,100,0,0,FALSE,25.96299249
450,59,100,0,0,FALSE,58.77710438
450,60,100,0,0,FALSE,28.45324311
450,61,100,0,0,FALSE,78.72018373
450,62,100,0,0,FALSE,81.01706274
450,63,100,0,0,FALSE,92.4290619
450,64,100,0,0,FALSE,94.75654502
450,65,100,0,0,FALSE,95.40001472
450,66,100,0,0,FALSE,96.28166843
450,67,100,0,0,FALSE,96.84024629
450,68,100,0,0,FALSE,97.54887042
450,69,100,0,0,FALSE,98.0613446
450,70,100,0,0,FALSE,98.71055929
450,50,100,0,0,TRUE,2.844387755
450,51,100,0,0,TRUE,3.46324402
450,52,100,0,0,TRUE,3.811096837
450,53,100,0,0,TRUE,4.195594025
450,54,100,0,0,TRUE,10.94241916
450,55,100,0,0,TRUE,6.149460395
450,56,100,0,0,TRUE,12.87636312
450,57,100,0,0,TRUE,13.7928135
450,58,100,0,0,TRUE,24.25042636
450,59,100,0,0,TRUE,12.43719272
450,60,100,0,0,TRUE,65.76957648
450,61,100,0,0,TRUE,83.71060924
450,62,100,0,0,TRUE,86.68725869
450,63,100,0,0,TRUE,88.93842296
450,64,100,0,0,TRUE,90.88406087
450,65,100,0,0,TRUE,94.25329608
450,66,100,0,0,TRUE,95.41669684
450,67,100,0,0,TRUE,96.59104492
450,68,100,0,0,TRUE,97.36191261
450,69,100,0,0,TRUE,98.2580407
450,70,100,0,0,TRUE,98.80287129
450,50,100,0,0,FALSE,3.696816185
450,51,100,0,0,FALSE,3.009375
450,52,100,0,0,FALSE,5.241673625
450,53,100,0,0,FALSE,5.623626456
450,54,100,0,0,FALSE,4.750628977
450,55,100,0,0,FALSE,6.630699617
450,56,100,0,0,FALSE,9.063409623
450,57,100,0,0,FALSE,4.261108618
450,58,100,0,0,FALSE,23.82081323
450,59,100,0,0,FALSE,5.725799908
450,60,100,0,0,FALSE,65.94148936
450,61,100,0,0,FALSE,85.28751826
450,62,100,0,0,FALSE,82.46416118
450,63,100,0,0,FALSE,89.66567664
450,64,100,0,0,FALSE,93.72143851
450,65,100,0,0,FALSE,94.64263762
450,66,100,0,0,FALSE,95.44692126
450,67,100,0,0,FALSE,97.08770178
450,68,100,0,0,FALSE,97.52687417
450,69,100,0,0,FALSE,98.17407605
450,70,100,0,0,FALSE,98.70980954
450,50,100,0,0,TRUE,3.096093328
450,51,100,0,0,TRUE,3.047601223
450,52,100,0,0,TRUE,3.548932248
450,53,100,0,0,TRUE,4.126506024
450,54,100,0,0,TRUE,5.561837876
450,55,100,0,0,TRUE,8.006256698
450,56,100,0,0,TRUE,6.646208053
450,57,100,0,0,TRUE,27.05173139
450,58,100,0,0,TRUE,16.67355201
450,59,100,0,0,TRUE,13.92659355
450,60,100,0,0,TRUE,74.33703341
450,61,100,0,0,TRUE,80.04984914
450,62,100,0,0,TRUE,87.52604636
450,63,100,0,0,TRUE,89.37381404
450,64,100,0,0,TRUE,93.2767624
450,65,100,0,0,TRUE,95.20576587
450,66,100,0,0,TRUE,96.51165594
450,67,100,0,0,TRUE,96.67726776
450,68,100,0,0,TRUE,97.68155313
450,69,100,0,0,TRUE,98.35948645
450,70,100,0,0,TRUE,98.4713609
